"id" "long" "lat" "order" "hole" "piece" "group" "name"
"0" 35.07551 64.4969899 279 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.98879 64.4633999 280 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.98312 64.4299599 281 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.16503 64.4171599 282 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.13218 64.3941 283 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.1878699 64.3991599 284 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.14278 64.3783301 285 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.1664199 64.3446 286 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.31332 64.40697 287 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.3131699 64.35604 288 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.36515 64.3562399 289 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.3285901 64.29747 290 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.6117899 64.3228799 291 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.56877 64.36764 292 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.61496 64.39372 293 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.76648 64.31837 294 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.86453 64.3481001 295 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 35.95458 64.19119 296 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 36.0820699 64.21286 297 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 36.24142 64.12826 298 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 36.1720901 64.0931899 299 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 36.2619101 64.0530499 300 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 36.2881899 63.98359 301 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 36.5977701 63.9565201 302 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 36.68421 63.9051801 303 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 37.2051599 63.8771401 304 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 37.25424 63.8136999 305 FALSE "1" "0.1" "Северо-Западный федеральный округ"
